"","gene","interaction_F","interaction_p","male_age_beta","male_p","male_n","female_age_beta","female_p","female_n","overall_age_beta","overall_p","overall_n"
"1683","C1orf131",0.133254625452974,0.715294880009825,0.000502960267661833,0.100614616932014,153,0.000362625035703742,0.132796348258844,212,0.000413489993431489,0.028924849722081,365
"1684","CD300C",0.000359875285710882,0.984875215513437,0.00042610492723612,0.200675771001036,153,0.000434969815398749,0.167767806938524,212,0.000427440745356374,0.0627076539194454,365
"1685","KLHL28",0.287575578068995,0.592108642107288,-0.000110776763318583,0.609436277925423,153,-0.000268291725810168,0.166418885092988,212,-0.000204144922343975,0.156932580817535,365
"1686","SRRD",2.54604684037654,0.111445624507822,0.000323239014948174,0.177141023237521,153,-0.000152418401239352,0.410622435612639,212,3.95926703139162e-05,0.787193340906616,365
"1687","SIRT5",0.576124685223139,0.448330649585499,-0.000102387031162714,0.583439586387159,153,-0.000274954188046331,0.0477035973598047,212,-0.000203820406551877,0.0682495896442668,365
"1688","PTGER2",0.368243887899017,0.544344505921184,0.000710955507893509,0.00184464949104508,153,0.000526702777490272,0.00887550293747774,212,0.000589275120490797,9.97610497900234e-05,365
"1689","RWDD2B",0.0798673013393624,0.777639286670518,0.000200867466217206,0.312929365492436,153,0.000129089361496281,0.422052647992161,212,0.000165836299735571,0.184787855044206,365
"1690","OXNAD1",0.000188994007875415,0.989039014485208,-0.000642565011527255,0.00697597130694524,153,-0.000647527878171305,0.0112467743233709,212,-0.000664999989673571,0.000230176714446383,365
"1691","MED11",0.00261197431029113,0.959268143664995,0.000193419031840692,0.459023335714823,153,0.000175548934657027,0.44286092577738,212,0.00018324642975135,0.28534752282953,365
"1692","CUL9",0.377454529582482,0.539355686768962,-6.11589738218799e-05,0.804048506822839,153,-0.000258772908947038,0.211211932373545,212,-0.000174885209399979,0.268131676493833,365
"1693","VAMP1",1.12466045478462,0.289626142958319,-0.000360612260742739,0.109238454428934,153,-4.01976803634503e-05,0.839349205448685,212,-0.00017377245157695,0.241939442494621,365
"1694","CSTF1",0.00021833880838849,0.988218816394547,5.61905250302555e-06,0.981468496793817,153,9.67318161914064e-07,0.996175338803891,212,5.2363082773894e-06,0.972934249546087,365
"1695","KIAA0586",0.151388678054188,0.697441206597203,-0.00024326157270058,0.232044779712427,153,-0.00012197704908405,0.577559509538637,212,-0.00017103286861799,0.263468644473873,365
"1696","CDC42BPB",9.2101751612627e-05,0.992348147957584,8.48563299538659e-05,0.746548787341356,153,8.14836235156336e-05,0.72276902483141,212,8.39593516874021e-05,0.626029210554656,365
"1697","AL591895.1",0.027108273021672,0.869314850634377,-0.000370322309344864,0.0954841532764636,153,-0.00032422599934129,0.0662794569272531,212,-0.000344236160085966,0.012507304981291,365
"1698","INTS4",0.263285845712037,0.608185522404766,-0.000141023106665048,0.474967764433603,153,7.57655949365642e-06,0.969679019859471,212,-5.53281643159096e-05,0.696895837821056,365
"1699","ASCC1",2.69087320881563,0.101795483133142,-0.000534979820027294,0.00733460065361409,153,-2.35423183935851e-05,0.915415325246926,212,-0.000237809555089872,0.12206775842023,365
"1700","IER5L",0.993577664509014,0.319537189141006,-0.000278954755340343,0.349499400433983,153,-0.000683362902931592,0.0114210386289869,212,-0.000525739726300363,0.00868274850778786,365
"1701","PCYT2",0.680117462776908,0.410090855947491,0.000232261601608059,0.240541848195518,153,1.41127597259233e-05,0.934960270739841,212,0.000104630943159794,0.42035675433253,365
"1702","ZAP70",1.53539752378759,0.216109182750217,-0.000120125535094391,0.847859366684949,153,-0.00107582532262623,0.0239359541921485,212,-0.000666293285316626,0.0799409591950127,365
"1703","IFT80",0.203880675906237,0.651877682822607,2.37081109387678e-05,0.908517065118402,153,0.000139620881743332,0.380179295339654,212,9.62104691801926e-05,0.445192242322406,365
"1704","PNPLA4",0.00857210663374499,0.926284085320542,-0.000197824313206638,0.286313958643735,153,-0.000223166092498893,0.238432058980619,212,-0.000256430858577348,0.080292000402769,365
"1705","HELB",0.025236712439547,0.873867482098216,-0.000241124158102348,0.362876672806397,153,-0.000184108745325954,0.436557871692333,212,-0.000216641708837487,0.219756036681516,365
"1706","ZNF211",0.359511138532402,0.549153993304988,-0.000312601387124738,0.100353603181163,153,-0.000155486759063439,0.373990268196012,212,-0.00021500066166421,0.0953123119254503,365
"1707","SLC10A3",1.89511761082476,0.16947901106135,8.26899381081994e-05,0.70818018148422,153,0.000458543243850946,0.0068575328919043,212,0.00030415457218354,0.0238919264034273,365
"1708","SULT1A1",0.46771305974285,0.494479903091552,-0.00260528194430433,0.106687270723248,153,-0.00131923633064607,0.230499476920847,212,-0.00181249505583269,0.0502400787272949,365
"1709","EEF2K",0.0371990408702214,0.847168825936404,6.66566876202442e-05,0.715057278932415,153,0.000115715094636857,0.497091866224608,212,9.30274152563914e-05,0.455937770250056,365
"1710","ZBTB20",0.130425862477094,0.7182021535473,5.77946904173884e-05,0.810315387027391,153,-5.54870871222672e-05,0.78276393037372,212,-1.8683289147388e-05,0.903620434159015,365
"1711","PEX13",0.913347866436434,0.339867221052856,-0.000105448440590092,0.558695410158373,153,0.000129240861953973,0.426111611661395,212,2.62245090746118e-05,0.828279879688662,365
"1712","SLC2A9",0.340384591113922,0.55997162306545,-2.19034451618677e-05,0.90581982871901,153,-0.000155310691347752,0.270388602420559,212,-8.7329124640588e-05,0.44213431312869,365
"1713","DEPTOR",0.331189512702116,0.565318034658213,0.000134667325781077,0.589121614861439,153,-7.23738216274792e-05,0.76819313610052,212,1.76735472698291e-06,0.992031655600439,365
"1714","FBLN2",2.20466545606577,0.138466391996215,-0.000316556999039292,0.210247325828615,153,0.000193307572972778,0.39465891666355,212,-4.93652892883155e-07,0.997681990379688,365
"1715","IL18R1",2.05379109833247,0.152693161289043,-0.000532075515682848,0.157773631444089,153,0.000153647513029374,0.611066288530975,212,-0.00012155098585908,0.60548810059294,365
"1716","DNAJC25",0.0603572203219455,0.806071840422004,-0.000243553621019851,0.324807315034237,153,-0.000321282208843557,0.11013561909121,212,-0.00029570409804934,0.0575272757876522,365
"1717","KCTD3",0.81558796699272,0.367075510660045,0.000182251005417847,0.286690618671507,153,-4.33904462729116e-05,0.800482923012348,212,4.90532249609883e-05,0.689113363963363,365
"1718","ZNF408",1.1787419612884,0.278336711930467,1.05068293094065e-05,0.948884603390304,153,-0.000223311556016371,0.109212519949307,212,-0.000120474768570603,0.256980601253331,365
"1719","UTP15",0.396325389882689,0.529391316768699,-0.000234504153402827,0.176788436631396,153,-0.00040340452685414,0.0339425142409018,212,-0.000339805700963518,0.0102554033234877,365
"1720","SHPRH",0.711235779031588,0.399592315489893,-3.4617239549337e-05,0.903068855619433,153,0.000272795098709409,0.238746110162527,212,0.000139446393240646,0.436521887290348,365
"1721","TTC4",0.0115078550774451,0.914630670086482,0.000157304469394647,0.385289844395903,153,0.000185383537128245,0.300475426664989,212,0.000168674756980126,0.189784946584651,365
"1722","CHAMP1",0.00100113029781124,0.974776116823392,0.000282237361436068,0.0793347306407099,153,0.000289905095009778,0.0877300446193318,212,0.000277260861339137,0.0207558541772427,365
"1723","FAM160B1",0.327572006857451,0.567448536639522,-0.000246463809467476,0.286971050845637,153,-7.08225114851507e-05,0.722645652745693,212,-0.000153143769826087,0.311311802551002,365
"1724","MFSD8",0.0005411704008312,0.981453283090205,4.00991259161992e-05,0.816992783411756,153,3.45437954974163e-05,0.827894913586153,212,3.77585882160136e-05,0.747036822789625,365
"1725","BTBD10",0.0778769680451929,0.780355163074351,-1.90100819410745e-05,0.943309516261837,153,7.42317568032205e-05,0.720781495358678,212,3.70994056902405e-05,0.820813791879275,365
"1726","ZNF433.AS1",0.376662771966383,0.539781222445644,0.000364915943675573,0.161437006523034,153,0.000134252642078912,0.601228534215498,212,0.000222943103663654,0.227267467952751,365
"1727","RMDN3",0.131210088120497,0.717392616222014,-0.000237777354110386,0.277008388373778,153,-0.000358627622778409,0.12622542962321,212,-0.000311119209559093,0.0577887609107313,365
"1728","ARL5B",0.30715735180519,0.579772960932889,-0.000440758919977352,0.267021351780065,153,-0.000149389589307807,0.661859040228753,212,-0.00026450146945136,0.305326370182653,365
"1729","NOD1",1.1846210059317,0.277143336338807,-0.000340694798653214,0.0682684506590723,153,-4.77610083635533e-05,0.795191884335529,212,-0.000164990409744165,0.212411607259416,365
"1730","NUDCD1",0.184749933153046,0.667579052301094,5.65298995998668e-05,0.782100303324859,153,-4.77945859966397e-05,0.740049177897088,212,-6.72825264516925e-06,0.954916295494753,365
"1731","TUBB6",0.373384219493913,0.541549885245977,0.000567613200712046,0.164842018403424,153,0.000251357735542144,0.440880404064284,212,0.000368215866892759,0.148277921176085,365
"1732","SCLY",0.0462058319905586,0.829923457317862,-0.000129017757141739,0.48234943308844,153,-8.10787377854155e-05,0.549145722309689,212,-9.59078559960685e-05,0.381360014593474,365
"1733","SOCS6",0.894068186873635,0.345009684787487,0.000121124974546685,0.576949994358722,153,-0.000145201771124476,0.420736772182632,212,-3.68544806958994e-05,0.78976843767179,365
"1734","GAS2L1",0.600463408469821,0.438908523821258,1.93904248281192e-05,0.934546490495352,153,0.000264366034487545,0.201588948533919,212,0.000161919317898468,0.296909939817251,365
"1735","DBNDD2",1.37685748323637,0.241410758075839,-0.000150054518325108,0.537695464632785,153,0.000210700534676022,0.275047884040659,212,7.13472311471427e-05,0.637414276073057,365
"1736","SLC38A7",0.0146052211778893,0.903875447534675,1.56042352848381e-05,0.942406830995967,153,-1.98840302032234e-05,0.918269066495211,212,-4.76152469276008e-06,0.973610001992811,365
"1737","PYGO2",0.250187115110547,0.617248120640571,0.000178430172890628,0.458232777538735,153,2.7446727191937e-05,0.884146113016999,212,8.31796223645618e-05,0.574736483269207,365
"1738","ZSCAN29",0.975960050034459,0.323859914200662,0.00016834587901778,0.571198562552728,153,0.000518441658970708,0.0147866386467653,212,0.000373702159611882,0.032227659341882,365
"1739","TMEM106B",0.439694219203261,0.507693255117964,-0.000287698154936969,0.148626219654331,153,-0.000119145940901761,0.459656557410412,212,-0.00019075775915393,0.126754065560627,365
"1740","INAFM1",0.397818316482867,0.528617213182672,2.65411032180866e-05,0.877460159938203,153,-0.000116392734840055,0.42709727813661,212,-5.87204452377138e-05,0.597326913507825,365
"1741","ERCC2",1.50763744939128,0.220299932622221,0.000146011859577328,0.445803104011126,153,-0.000190981260026065,0.30693507147079,212,-5.52013801532578e-05,0.682259084759308,365
"1742","OPRL1",1.05433631561607,0.305198018085458,-8.45522423400016e-05,0.633520850696954,153,0.000154718814854955,0.304301905585371,212,5.37951725975078e-05,0.638417316029971,365
"1743","DOHH",4.05243074236243,0.0448497154144702,-5.60062427080866e-06,0.969833719466876,153,0.000429481670027839,0.00413697028646246,212,0.00024796779491877,0.020532808542568,365
"1744","ZNF862",1.46888846885407,0.226313797196546,-0.000148728112298962,0.437069775584464,153,0.000145723928967869,0.341417660883762,212,2.03191764789386e-05,0.865009559098409,365
"1745","HSPA6",0.16626046009933,0.68369857296167,-0.000198565337980204,0.64917929349502,153,6.49558675462298e-05,0.884377916024873,212,-6.18436055445107e-05,0.845748701983157,365
"1746","TSPOAP1.AS1",0.510845611475541,0.475234957280236,-0.000215272437187365,0.360946445533431,153,-0.000435706248332771,0.029221768027649,212,-0.000343281068568613,0.0237727408967031,365
"1747","SLC5A6",0.118580940616216,0.730779207502474,-0.000312069783871014,0.0888182554314077,153,-0.000220964966918372,0.22282095950727,212,-0.000253859508877903,0.0511419146336308,365
"1748","PINX1",0.00634885117812574,0.936536173024408,-0.000108467461122835,0.600723807460782,153,-0.000129003471471275,0.41920657028985,212,-0.000121598369045401,0.336094702917553,365
"1749","TIPARP",1.09224685780429,0.296673205335348,0.000128964522383883,0.791846212406405,153,-0.000587937879352132,0.203288705722229,212,-0.00032221915544593,0.341685104729756,365
"1750","GPR89A",1.27232729648877,0.260079635407495,-0.000104353579214955,0.575349468450333,153,0.00014394095329589,0.269001591845134,212,4.95958973181126e-05,0.647622817428567,365
"1751","AP5S1",0.803246230947825,0.370721812819132,0.000143353337144351,0.418420101303662,153,-6.15687883350378e-05,0.672894109197908,212,2.0801571255156e-05,0.85293034856884,365
"1752","TIMM23B",0.000466917462486645,0.982772372487879,-2.63814559315209e-05,0.899623955864256,153,-3.23303280712434e-05,0.85579070740599,212,-2.28159008526313e-05,0.866060346507396,365
"1753","RNGTT",0.00384802736178871,0.95057130422434,0.000148961921010331,0.501071661560878,153,0.000129453040600005,0.54334947728118,212,0.000137837973772362,0.371483317711846,365
"1754","PLCB3",0.374882969165298,0.540740043053219,0.000232829773317925,0.251826668499022,153,6.88283185429418e-05,0.691658803713626,212,0.000135604091773666,0.302263652891741,365
"1755","OMA1",0.115885430826986,0.733738647045892,0.00014810316100127,0.523994964036102,153,4.3260933502646e-05,0.828748071668843,212,7.33815525640237e-05,0.629154935311559,365
"1756","POLR3F",0.254576490774206,0.614178736086403,-0.000268714434361561,0.261894877076728,153,-0.000130624549219626,0.403240212359182,212,-0.000186822341739547,0.164423928847935,365
"1757","HDGFL3",0.153928433731647,0.695040657138798,0.000106360042934918,0.619755772024314,153,3.57289043468796e-06,0.982161580245632,212,4.73561042792924e-05,0.712419070583514,365
"1758","USP42",0.241313956496627,0.623557223507829,0.000122335098266314,0.691586729605468,153,-6.99252698324707e-05,0.77649800276938,212,1.44408467949708e-06,0.994003114904836,365
"1759","TYSND1",0.748551610625705,0.387509761642642,0.000133487979628745,0.514082085815087,153,-0.000102371365763258,0.564673840632602,212,-1.1267900473231e-05,0.932955170554312,365
"1760","DBT",0.013700786474474,0.906885239290601,-2.69916551617579e-05,0.906839330923411,153,8.70571859156049e-06,0.964870886625452,212,-7.78524119938848e-06,0.958470243948717,365
"1761","AC004069.1",0.432990242714602,0.510944703814246,6.04586456850114e-05,0.782735270549361,153,-0.000124085406660487,0.484847299936941,212,-4.54471993944651e-05,0.741228305874041,365
"1762","C6orf136",0.542475619748661,0.461886907580358,2.32203284930909e-05,0.89572036405101,153,0.000189709910307503,0.184959617854175,212,0.000127955457412529,0.25025938312617,365
"1763","NFE2",1.7914719438183,0.181589267607134,0.00044271625187307,0.38912427400327,153,-0.000422958134222341,0.296397781900875,212,-5.8414091499645e-05,0.854319466907476,365
"1764","TMEM185A",0.26080642699465,0.609878815893318,-2.25711648072204e-05,0.928822037477409,153,-0.000172396026976804,0.311192447072602,212,-0.00011069021701294,0.441789446676505,365
"1765","DGKQ",0.436272187069627,0.509348465864509,-0.000125345741079741,0.654844134213554,153,0.0001301878576919,0.613414586889884,212,2.87198422870992e-05,0.879713148849751,365
"1766","AC135050.6",0.0207143001531902,0.885640291825172,-0.000170516851262852,0.40996398925849,153,-0.00013378228849794,0.394595940987477,212,-0.00014775685761855,0.238054312175485,365
"1767","THAP1",0.139122020331259,0.709374315879312,7.53071738047342e-05,0.73096027202908,153,0.000180503018353272,0.315031589935231,212,0.000138181825836315,0.317935341543649,365
"1768","POLA2",0.50609526598647,0.477293512090742,0.000192336446209551,0.261591759941615,153,0.000355086095881374,0.0182656575384977,212,0.000291471126172557,0.00976261664010157,365
"1769","SDE2",0.0953624378169225,0.757645648128112,9.53273314760457e-06,0.969578438420402,153,-9.01950314508694e-05,0.661473162871293,212,-5.37243723533373e-05,0.734520868533694,365
"1770","IL1R2",5.29036674025907,0.0220135151234586,-0.000691959256953984,0.252478200404009,153,0.00114099255951228,0.0279484968894452,212,0.000398782429712288,0.31124879222098,365
"1771","HACD3",4.95106862035371,0.0266919676992146,-0.00028160895253627,0.248624468735749,153,0.000396818905084728,0.0374765022226292,212,0.000115339932639501,0.443877717156388,365
"1772","RPS6KA2",0.179582352698859,0.67198479013696,0.000305413618548426,0.164275070394544,153,0.000182225344231712,0.335412148387612,212,0.000233366216681009,0.102174758196328,365
"1773","C2orf74",0.375860831107522,0.540212859571797,8.50404465776353e-05,0.78145757253039,153,-0.000188556978530407,0.537790426935084,212,-8.79337788821913e-05,0.688543628387205,365
"1774","ZNF513",0.420168710884089,0.517264941853937,0.000124064887918351,0.403706381234464,153,-7.28407931821223e-06,0.956670543653097,212,4.85898975035042e-05,0.625095340171412,365
"1775","THADA",0.0765676200634102,0.782162270175857,-7.50798357345645e-05,0.734692810142508,153,2.06135406741871e-05,0.932839739890835,212,-2.24979579229082e-05,0.894473791570178,365
"1776","ACADSB",0.222167271232728,0.637678225577167,-3.40873883316669e-05,0.878401653420811,153,-0.000152317523463067,0.278038008461329,212,-0.000103812179018354,0.398832962203861,365
"1777","MBIP",0.00112848992617612,0.973220266896434,-0.000205758279273071,0.267539940668801,153,-0.000215251069011839,0.277539640874288,212,-0.000216154200848167,0.119623219692733,365
"1778","PAFAH2",0.238153947810022,0.625838884664556,-0.000102690206952613,0.565394397890036,153,-0.00022094603462805,0.167561154823849,212,-0.000173589319720738,0.144612491658476,365
"1779","RABEPK",0.325708335808057,0.568552236508669,-0.000343128711618391,0.0326764451164994,153,-0.000216620643040607,0.144952709719996,212,-0.000262555488055865,0.0163987921901746,365
"1780","RHBDD1",0.254105370437304,0.614506582295855,0.000203593777616317,0.301881125519961,153,6.04869594423312e-05,0.754796016705208,212,0.000113243663826607,0.416806882539674,365
"1781","EXOC6",0.0279445500304194,0.867332849885301,4.76254398621461e-05,0.849690833269469,153,0.000106565657053775,0.653044030975046,212,7.08319917460894e-05,0.683166840623693,365
"1782","CYB561",0.340060123755729,0.560158627025832,6.43766675535256e-05,0.808407503108993,153,0.000259493825552102,0.216035076511236,212,0.000173332831829602,0.291816593257274,365
"1783","TMTC2",0.211189427036167,0.64611335526965,8.39847292671401e-05,0.704526412071569,153,0.000204655473932374,0.189312586955755,212,0.000158962438597475,0.217722673544212,365
"1784","VAC14",0.281174451174321,0.596258473651946,1.77059111901719e-06,0.992565505028148,153,-0.00013657990382494,0.430714511525778,212,-8.77743407560216e-05,0.494187325504129,365
"1785","SOCS5",1.4970194174544,0.221928558819663,-6.44862888804046e-05,0.713203903519456,153,-0.000410373636979112,0.0436626052365676,212,-0.000270066916976575,0.0523885273914171,365
"1786","IPO4",0.00865876690058975,0.925913476216625,1.85084990071435e-05,0.913679615016179,153,3.89591437166111e-05,0.780454074854003,212,3.54810155150269e-05,0.742345382121154,365
"1787","FAM120B",0.230276826851714,0.631609253543608,3.49559088824783e-06,0.988925319320691,153,0.000146719976784868,0.406842796956242,212,9.62302533100452e-05,0.512048921964008,365
"1788","FAM131A",2.34115552797674,0.126871830354138,-0.000400044648746668,0.00924043080973498,153,-7.09700286772501e-05,0.625232957496843,212,-0.000202144376699715,0.0567707242976972,365
"1789","LINC01619",1.5747040465863,0.210336959237785,-0.000306676414759123,0.437127549810544,153,-0.000918839167832491,0.0025021473792548,212,-0.000669371391061637,0.00546039832735457,365
"1790","FBXO22",0.0650957184472137,0.798761324682242,0.00015654914265012,0.473713017823176,153,8.21302733378269e-05,0.66619906428349,212,0.000112692975803776,0.430783847260596,365
"1791","PMS2",0.708068383043581,0.400642861796345,0.000206675750500291,0.478724494486796,153,-7.90293541584234e-05,0.689006280502051,212,4.26573536860589e-05,0.798061455546475,365
"1792","CAPRIN2",0.0185410713422175,0.891766266630709,-0.000434977820402855,0.0411961339782812,153,-0.000390880473175285,0.0864066767709496,212,-0.000414613367481481,0.0094095494066426,365
"1793","HSD17B7",0.23700215959115,0.626675188031689,-1.40985466904281e-05,0.938617364590734,153,-0.000138492593170974,0.419022852273163,212,-9.2242328017965e-05,0.462254759541027,365
"1794","NDUFAF6",3.7952261171285,0.0521735767842498,-0.000232107874487124,0.189336260063066,153,0.000243897344579033,0.135794275105434,212,5.09626747137938e-05,0.672141136378185,365
"1795","CD14",0.000111078536487777,0.991596768731023,-0.00114193757810322,0.250270315443883,153,-0.00112558926339299,0.306013124730339,212,-0.00119105151200766,0.119789359950723,365
"1796","SMC2",1.05721817903121,0.304538938137277,0.000259182599528642,0.22878005280878,153,0.000548600804525366,0.00275542726072111,212,0.000431146160855478,0.00193664149498205,365
"1797","AC020658.5",1.50991321117498,0.219952736720656,-0.000250363206279918,0.271541236605895,153,0.000112748627134963,0.551647185093939,212,-3.56263411810888e-05,0.806108464459966,365
"1798","NOXA1",3.15149690263602,0.0766998308345072,-0.000345871471760133,0.0982727956642209,153,0.00014809988928387,0.415141441426559,212,-4.99920068292462e-05,0.715335748401688,365
"1799","APBA3",0.633964137148845,0.426428236924589,-9.36057039851829e-05,0.614207919108079,153,-0.00028148923109024,0.059354529920981,212,-0.000203783612549257,0.0789953259056023,365
"1800","DNAAF5",1.61020065516245,0.205281150974245,-0.000244079716254837,0.224830971382159,153,8.23828414290043e-05,0.613737131148446,212,-4.82012874617284e-05,0.703055182577969,365
"1801","DHRS3",1.49082698164055,0.222885044885123,-2.98244835991749e-05,0.897424634843892,153,0.000333709147993285,0.0790537234328317,212,0.00018294376046197,0.211512579597289,365
"1802","RGP1",1.53325941581375,0.216428549513037,0.000474742909486566,0.0200200428773085,153,0.000124494685671518,0.512026187401932,212,0.00026924944503174,0.0532716735868323,365
"1803","DAB2",0.260248982752909,0.610260913868433,0.000408444367372399,0.143952088400787,153,0.000608702168023314,0.0222035277840958,212,0.000511398225434829,0.00856222205977232,365
"1804","NMRK1",1.79872759899696,0.180709576380046,0.000212970323003621,0.488679924798394,153,-0.000303141106518306,0.206523923233635,212,-9.3459160063317e-05,0.621186881585523,365
"1805","TMEM181",1.27936622078956,0.258767758579745,-0.00016147519880309,0.56206327612085,153,0.000258409186269442,0.286212487310185,212,8.91605848719723e-05,0.624830856529763,365
"1806","GDAP2",0.083859627108035,0.772299785347692,-0.000157073332788143,0.520540764888258,153,-5.63661534928603e-05,0.810933129992943,212,-0.000110828101076466,0.518018479661659,365
"1807","BISPR",0.33255640299033,0.564517047421931,0.000254984969965589,0.261789558047868,153,7.45652407156913e-05,0.720391577967367,212,0.000139391403940474,0.365268513608382,365
"1808","MANBAL",0.120841388737956,0.728326311486311,0.000308321367793067,0.112540184375894,153,0.000219626041280988,0.184275281075622,212,0.000259085487596835,0.039013124721665,365
"1809","DEPDC5",0.631037879934432,0.427496764787638,-0.000168439455343383,0.277684183606899,153,-1.69824529541191e-06,0.99019877409676,212,-6.96112719276354e-05,0.499159114268815,365
"1810","C11orf54",0.591004820828487,0.442533466209281,-4.54392333290304e-05,0.861176947497049,153,0.000213904089596775,0.322348570322996,212,0.000102668647162841,0.535470077744717,365
"1811","SDHAF3",0.0197852052924814,0.888217083067471,0.000131156999375153,0.528208728925935,153,9.11223201722107e-05,0.629195065060972,212,0.00011036040583454,0.4292789809413,365
"1812","FKBP14",0.0100369319546514,0.920253472935601,6.95533435348686e-05,0.731783297379045,153,9.79334411004438e-05,0.606152309323887,212,8.83632746586789e-05,0.524708176307631,365
"1813","SNAI3",0.78225696513697,0.37704044578646,9.54980776541472e-05,0.717281303832001,153,0.000450476589931804,0.109806898290882,212,0.000296187383886773,0.133958763692295,365
"1814","ATP6V0E2",0.0410785330118783,0.839500588192464,0.000112928957858919,0.603246018388953,153,0.000172289734750614,0.370704097524345,212,0.000149719396826229,0.297416908210702,365
"1815","SRD5A3",0.500744098837136,0.479629939328246,1.33394879604422e-05,0.929456363447194,153,0.000164213787448357,0.254808611971462,212,9.65456712645741e-05,0.357612867511651,365
"1816","ALG6",0.573316507710979,0.449437938073283,6.61978754627849e-05,0.757396812420436,153,-0.000124360457184348,0.400082264177661,212,-5.30998449629298e-05,0.667930890792158,365
"1817","ABCB8",0.00229256174901927,0.961837795899587,0.000209040514605509,0.386561001288135,153,0.000222835691056251,0.196022800025445,212,0.000212506560712083,0.133356728407676,365
"1818","UBASH3B",1.05739797502622,0.304497880162823,0.000179499601575412,0.4462323337592,153,-0.000155418471757449,0.474487591122301,212,-3.31512326909655e-05,0.836915088153951,365
"1819","NAIF1",0.80122938012569,0.371322487325977,0.000265626252737583,0.144846499157605,153,4.91209196434901e-05,0.755251512309288,212,0.000135606191993693,0.253751081255441,365
"1820","RAD51D",0.270510294372259,0.603308463435369,-1.31034258534977e-05,0.945630543793422,153,0.000114915558230144,0.461540271539466,212,6.29715205627251e-05,0.601901481758652,365
"1821","ZMYM3",0.618674155950293,0.432056428935597,1.3885900550856e-05,0.949250301637312,153,-0.000206131542618199,0.245921469545281,212,-0.000108930125683897,0.428675093902314,365
"1822","TRMO",0.605165780995233,0.437123339505551,0.000180178192819035,0.388388032073136,153,-3.5259671242559e-05,0.844673035497641,212,5.8071840987617e-05,0.669513839798513,365
"1823","TCAF1",0.46428492983622,0.496065051174115,6.87958672126547e-05,0.772386842641432,153,0.000281942762987814,0.163827051049821,212,0.00018462785226654,0.231143085138984,365
"1824","AC025164.1",0.130598815183307,0.718023382515677,-0.000147072492086056,0.618080894461355,153,-0.000274696534912834,0.194492285544384,212,-0.000225357390222065,0.193641762737297,365
"1825","CD38",0.208583634909232,0.64815448193715,-2.73463959945313e-05,0.935173856882362,153,-0.000217421229048097,0.397193538593846,212,-0.000152028509450992,0.457846477830889,365
"1826","ZNF354A",0.243725077527769,0.621828737116801,-2.11640471636797e-05,0.921252551750714,153,-0.000178871779076398,0.419816999836731,212,-0.000117224752816355,0.454501890098124,365
"1827","TGS1",0.198926851456835,0.655855843933544,0.000132643330754082,0.665478220491097,153,0.000302838851357453,0.20082098669772,212,0.000236385886694886,0.20701115021013,365
"1828","RPUSD1",0.153644579473081,0.695307813775884,0.00016983248562389,0.391298800245951,153,6.35764797982652e-05,0.723550345168914,212,9.73336619894109e-05,0.466172748312802,365
"1829","TPPP3",0.0324883918314629,0.85706108265899,0.00106821295402705,0.0113637151918033,153,0.00116059763375652,0.000271537392271599,212,0.00111230321071224,1.28575951049107e-05,365
"1830","TMEM159",3.50365434536589,0.0620419923495545,0.00024113911422302,0.148593338665575,153,-0.000205517907939395,0.206322458763825,212,-3.49780994887731e-05,0.768053425306068,365
"1831","EFHC1",0.376276372763895,0.539989119119495,-8.37684069566004e-05,0.614008351179952,153,5.94184573301661e-05,0.705288671249335,212,1.65123608636914e-06,0.988491386626339,365
"1832","AL022311.1",0.225301277403752,0.635316968720265,0.00305555793365928,0.000233382878985094,153,0.0025623356306618,0.00013029288339502,212,0.00278567739598205,8.72962859393051e-08,365
"1833","PEX11B",1.2531993091169,0.263686581525857,-0.000174906978022331,0.483935305143465,153,0.000200029799066885,0.361853314798922,212,4.31239597211499e-05,0.793242387643243,365
"1834","JMJD7",0.00529249122160966,0.942045739281894,1.69790863012702e-05,0.924196984366189,153,-1.59882731707188e-06,0.992647258604005,212,1.26799506407892e-06,0.99192751187988,365
"1835","ADAT2",0.862708006321428,0.353602608538949,-0.000479643177867621,0.0163769057605676,153,-0.000226075915043347,0.214318399706683,212,-0.000320938414907592,0.0174367313883479,365
"1836","AC104794.3",0.735823802935057,0.391571090824989,-0.000457862806786215,0.110007660124111,153,-0.000139992228543785,0.555265455615772,212,-0.00025550628979698,0.162798118871741,365
"1837","FAM102A",1.23527508589227,0.267123263939276,-0.00109022466515487,1.45140384465021e-05,153,-0.000693073603603984,0.00521567611743766,212,-0.000864150212008758,1.32973513733153e-06,365
"1838","TOE1",0.2458615907929,0.62030597889899,-7.7433963775188e-05,0.698179812228882,153,-0.000200834336359411,0.194075865718725,212,-0.000152561395843513,0.211814102818237,365
"1839","UBQLN4",0.407917216872305,0.523433530815619,0.000115458313722754,0.594853279046679,153,0.000297016421286603,0.105802656362999,212,0.000220872425579391,0.113806939771742,365
"1840","C19orf12",0.983476326618755,0.322006298947175,0.000199846266308866,0.52810369677994,153,-0.000161856638840176,0.440254381614184,212,-7.39867244207409e-06,0.96707408765238,365
"1841","CHD1L",3.46386393621395,0.0635362630927633,-0.000246360292452595,0.339600812133013,153,0.0003783648458932,0.080051613838909,212,0.000128025633212283,0.439196587366677,365
